,data_index,SNR,SISDR,PESQ,Reverberation,DisToNoise
0,1,0.34737556034560235,14.993364334106445,1.2414262294769287,0.25394383115302493,1.197528466654841
1,10,2.354381226262138,18.621572494506836,2.153109073638916,0.4687478299596859,1.2271343319903523
2,100,-1.207085851447335,12.327072143554688,1.0745880603790283,0.3717586628079824,1.0696456598010555
3,101,-6.868145751831264,8.76432991027832,0.6292182207107544,0.3478550213617778,1.4909338655362345
4,102,-7.138867569152803,7.834475994110107,0.6392930746078491,0.43177474262262416,1.6700996811707747
5,103,-4.247080910649128,14.161005973815918,1.2517027854919434,0.23066378716210462,1.0500030578172372
6,104,-1.4033732951153528,13.022470474243164,1.3781077861785889,0.31071815077087367,1.7250618030803775
7,105,4.928626361613778,16.0235595703125,1.2681539058685303,0.4562856129836721,1.0230270866429956
8,106,0.7472970519313371,16.686933517456055,1.8277087211608887,0.6020795733806826,1.2236837382720454
9,107,3.6388724461605513,17.306690216064453,1.5500402450561523,0.6958408776304598,1.0232679077828517
10,108,-2.631434379521405,12.670897483825684,1.0898741483688354,0.36327615912901656,1.27109460524923
11,109,1.6842789086156529,16.804452896118164,1.816957712173462,0.2746712004328416,1.036530742485083
12,11,0.07771072514438693,14.656363487243652,1.7274385690689087,0.41070983532461003,1.0394307173995796
13,110,0.8915129484903872,13.293604850769043,1.5128298997879028,0.2538542058678126,2.410495023049054
14,111,-6.426253258564492,8.822379112243652,0.6082698106765747,0.6230140476737684,1.338140688365769
15,112,-1.9393980554840784,13.022140502929688,1.2269134521484375,0.6122974929611271,1.3776110295855168
16,113,-6.206249986449963,13.354118347167969,0.8879091739654541,0.3180763563856154,1.3769282543443504
17,114,-5.6668252824763075,8.606424331665039,0.5425635576248169,0.43008135107595735,1.2490228655952103
18,115,-2.3343977118279273,15.570874214172363,0.9601904153823853,0.49901031319007494,1.6817401805198733
19,116,-7.019626490760003,11.380827903747559,0.6677119731903076,0.487472162328086,1.316493728439756
20,117,-4.381984843586807,10.263178825378418,0.624727725982666,0.42750060448187244,1.7045507025307318
21,118,-2.0661763506301565,11.759201049804688,1.1121641397476196,0.6898970493739485,1.8967523347851052
22,119,1.9443058027207325,15.638908386230469,1.3458502292633057,0.44479875736202634,1.3071135811232197
23,12,2.776432442772867,17.918590545654297,1.6613742113113403,0.3233163237632617,1.3961307842903654
24,120,3.156692165316061,17.482908248901367,0.409013032913208,0.426548279560127,1.10880291069525
25,121,4.518307305327717,16.650365829467773,1.9916961193084717,0.22491702451941864,1.3984917989480776
26,122,-6.316665462183524,10.501301765441895,0.44111764430999756,0.4859562042458466,1.4836558379549976
27,123,4.5620807628534195,16.59498405456543,0.9758250713348389,0.29138709073530245,1.4756778207639742
28,124,-9.146251141395005,3.965728282928467,0.2372453212738037,0.5339744937620088,1.6667829292900944
29,125,1.077092731960036,15.555639266967773,1.7099976539611816,0.5870148346304584,1.0855191633922987
30,126,-9.97628556285006,8.516128540039062,0.801986575126648,0.43007588635405747,1.0240738761592048
31,127,-4.145869095373292,10.487863540649414,1.075295329093933,0.23990514895908238,1.9150308250402492
32,128,-0.4600159418850396,16.67258071899414,1.8407632112503052,0.35591415915820723,1.027042370331427
33,129,1.8186381201977024,14.513240814208984,1.227596402168274,0.408130724619328,1.3252043980368449
34,13,-8.406342410244063,8.249537467956543,0.782264232635498,0.4803416917809374,1.8655609160776714
35,130,-2.904595072958246,13.970693588256836,0.7751857042312622,0.4160231214698634,1.337231565985952
36,131,-7.772466536815605,10.865934371948242,0.977342963218689,0.4307297539040851,1.110188150766745
37,132,-8.857130705069464,5.293713569641113,0.3651888370513916,0.6925910605308792,1.0432050168008091
38,133,-0.3542373927202256,16.75681495666504,1.4784272909164429,0.2044233927594506,1.1723816105331635
39,134,4.660877843038108,18.9926815032959,1.8954076766967773,0.22536359747153428,1.384457629338738
40,135,0.6944649588567735,14.668965339660645,1.4355753660202026,0.6963962390050961,1.1934603808681377
41,136,0.8204307680029252,15.456598281860352,1.6019351482391357,0.6367074603658593,1.298310102230106
42,137,-8.324025030152306,7.451043605804443,0.43865489959716797,0.37354487774658873,1.333085459870505
43,138,-5.002960614858721,10.777691841125488,0.7608934640884399,0.2877990131135047,1.2895599593133158
44,139,-5.251610399263394,12.51630973815918,0.9135830402374268,0.5404586270300116,1.1598725797393914
45,14,-7.806226191670989,12.827437400817871,-1.7720110416412354,0.27692900719496744,1.350345288164203
46,140,3.7335128924192578,17.256513595581055,1.5100654363632202,0.42318811144389823,1.1389360885730844
47,141,-1.6579909897968896,15.729114532470703,1.3507581949234009,0.6667038144484115,1.0406776777267648
48,142,-0.08854085215223328,11.474672317504883,0.8235405683517456,0.31267952690363565,1.068603334866707
49,143,-2.2531032091562633,13.60901927947998,0.573180079460144,0.39897793380983493,1.1873915604528238
50,144,-5.160655423765653,10.82386302947998,1.1158015727996826,0.6366215084987477,1.0458124640664825
51,145,-2.4743895399396374,15.325332641601562,1.351454496383667,0.25152056962378716,1.334941175000853
52,146,-1.6262099105428955,15.644476890563965,1.3807752132415771,0.34172670256144244,1.556840094933504
53,147,-4.692461682753089,10.274160385131836,0.7210135459899902,0.5946846989011947,1.526991801938319
54,148,-3.2917295080294426,13.629109382629395,1.338698148727417,0.5950969059585854,1.281893667626111
55,149,-1.1210235588392639,15.328495979309082,0.8344136476516724,0.31997468349470437,1.194236112007107
56,15,-0.18321667523545493,14.58980655670166,1.2847853899002075,0.6654872810124044,1.0051328337361336
57,150,-6.494699673994648,11.042829513549805,0.8407734632492065,0.46193987764703576,1.6924344709165096
58,151,0.302936949693434,15.135744094848633,1.7771605253219604,0.5095497967538857,1.2863962495002188
59,152,0.012397079186893478,12.755524635314941,0.9665824174880981,0.27867709096285775,1.3863593255543376
60,153,1.2706086504790655,18.45257568359375,1.9675061702728271,0.5733566464615871,1.5441540375180247
61,154,4.752118294906712,18.16446876525879,1.3674601316452026,0.3373419060059707,1.2730894932782053
62,155,-8.708500929607348,9.120795249938965,0.7401947975158691,0.5344055992916062,1.243608456643272
63,156,-5.511503564717251,11.588173866271973,0.9269455671310425,0.5296153465988993,1.2897770066222873
64,157,-0.7720982015103761,12.187302589416504,1.5338494777679443,0.3537046649599396,1.0065760816776907
65,158,4.746928170496268,17.149314880371094,1.874912977218628,0.5901728365449852,1.1071588788326958
66,159,-8.637424610036225,12.670127868652344,1.3744233846664429,0.2504485361487856,1.1919444671348802
67,16,-0.05338452086773948,10.995012283325195,1.272251844406128,0.32355713910718964,1.052613786133871
68,160,-0.34844103994355713,14.75316047668457,1.477358102798462,0.6866930892209224,1.3305137361913737
69,161,-5.337337393152034,12.71479606628418,1.294922947883606,0.6139344797933732,1.8079789529977055
70,162,-8.620563155450467,8.932720184326172,0.773078203201294,0.34888317490938636,1.2529123985151627
71,163,2.1061517517332593,16.818485260009766,1.5501903295516968,0.6154505173525188,1.0096026844777004
72,164,-6.561717405168466,9.254475593566895,0.551228404045105,0.39527402415246393,1.4317885308823526
73,165,4.026240101316521,16.12127113342285,1.6765679121017456,0.5926434468784585,1.310825685746502
74,166,-9.606367089383784,7.521661758422852,0.3524986505508423,0.5955677468116707,1.0223818369909436
75,167,-6.6516928137103655,10.526726722717285,1.0138137340545654,0.6093558091678495,1.1058955435429032
76,168,-4.02953348696032,14.2112455368042,1.1799479722976685,0.6698168925739425,1.1703504157348068
77,169,-5.6526305651589634,13.849482536315918,0.4487217664718628,0.2694994369560864,1.386358202236916
78,17,-3.253058644904222,15.080251693725586,1.3693186044692993,0.4121266432934242,1.4583643505629578
79,170,-3.3122966379996726,12.365933418273926,0.630652666091919,0.43012563360855627,1.3227398686809027
80,171,-1.372418250214393,17.573711395263672,0.22029638290405273,0.3642599548754387,1.353946245301371
81,172,2.603970670901232,17.7563533782959,1.7307183742523193,0.22300568382091224,1.165050837071444
82,173,-6.932272162328682,10.313234329223633,0.6927533149719238,0.28478534660492694,1.2340446776210658
83,174,-1.3468513865848326,12.036246299743652,0.8861370086669922,0.22481106921334287,1.1610175627644572
84,175,-9.020080642936396,7.757709503173828,0.6727617979049683,0.6835043487147318,1.2912137414394051
85,176,3.4763207272361836,16.731504440307617,1.9020018577575684,0.3723242383779036,1.001018160938668
86,177,-1.5537419752979602,13.525694847106934,1.1239967346191406,0.25361610323193196,1.612808757082007
87,178,-9.15511379078172,8.967065811157227,0.8536303043365479,0.6990460304312582,1.2596340014005598
88,179,1.4556422411451422,15.782929420471191,1.2606053352355957,0.2855556952160135,1.3057830532679175
89,18,1.9022580512040115,13.574111938476562,1.2791767120361328,0.4247673904207132,1.2893409872504797
90,180,2.951045450691648,16.485403060913086,1.331053614616394,0.2773347918714295,1.5062810500932051
91,181,-8.315394412375783,7.889217853546143,0.5039933919906616,0.36008957773016403,1.1730288642481514
92,182,3.4963105453636825,18.54205322265625,0.19036602973937988,0.37373114794154993,1.3694959696641897
93,183,-3.8903965686854036,12.909632682800293,0.12565720081329346,0.5386874195351954,1.0164805247389674
94,184,-4.164080315633359,12.024218559265137,1.0890793800354004,0.6955207214843075,1.1606485559370956
95,185,-7.933691717331366,8.22504711151123,0.32185304164886475,0.43722488333685194,1.1097474787046746
96,186,-1.2713911976469312,12.593711853027344,1.1250770092010498,0.430985420312994,1.2124675536783902
97,187,0.26265723317487044,14.655110359191895,1.4874917268753052,0.4417453272479107,1.381978871638557
98,188,4.957061986840063,18.06292152404785,1.5517607927322388,0.3074739461820121,1.0883146006479005
99,189,1.2554904833735705,17.006250381469727,1.650373101234436,0.6279502469196853,1.1037473762707697
100,19,-1.1244961739131991,6.66939640045166,-0.66969895362854,0.662858841938034,1.399167622302197
101,190,-2.256856429874472,12.195024490356445,1.1326380968093872,0.5567296858302564,1.1347193427919784
102,191,-2.652106456506786,15.321938514709473,1.2750612497329712,0.5855827393544707,1.0075520288136284
103,192,3.1870141367627465,17.60643196105957,1.8385491371154785,0.40063652614424783,1.0352603319727534
104,193,-9.180019754356309,9.847496032714844,0.7842587232589722,0.34650391286108906,1.1392898272739451
105,194,-8.316086095370009,11.497356414794922,0.9950648546218872,0.48751711071377846,1.04577175122511
106,195,-0.8086479332012715,14.43116569519043,1.305510401725769,0.4599608209546937,1.4470665872890753
107,196,3.4599964461381685,19.04941749572754,2.1649250984191895,0.25918189943122993,1.1917584234756384
108,197,2.6064351304654316,13.872547149658203,1.4296029806137085,0.6577245224801418,1.6486545420531038
109,198,2.8874475000927493,15.734013557434082,1.5312390327453613,0.22178521049263078,1.376392585312286
110,199,0.3830698182617809,14.398226737976074,1.1345930099487305,0.4323139282850891,1.1977009106616516
111,2,1.4438716439281905,16.39189338684082,1.438761830329895,0.6589426501450891,1.0698528413433992
112,20,-3.784241965864693,9.82888412475586,0.6099317073822021,0.5003720406999497,1.3699428452167033
113,200,-0.22797226063739018,13.417930603027344,1.2995343208312988,0.5442136524155176,1.1846565609384379
114,201,-5.821840108768041,12.430861473083496,0.6750706434249878,0.23222376403761474,1.017511062823853
115,202,-0.7192190260699647,13.28799057006836,0.9230673313140869,0.348601364184689,1.504844889258628
116,203,-1.1302465974944749,14.492642402648926,0.9764418601989746,0.6012519141318362,1.2617426273597945
117,204,-6.157681534445647,8.257494926452637,0.3237825632095337,0.5948824253103661,1.3013441315433059
118,205,1.9306385518210618,15.351510047912598,0.8176847696304321,0.34349536696219274,1.2635969068259232
119,206,-6.538712609409986,8.845409393310547,0.9193612337112427,0.6284471637733169,1.1156757312034702
120,207,3.4285990596043927,19.04037857055664,1.8870587348937988,0.30807178896140924,1.1533362661855462
121,208,-8.512667543247055,9.053274154663086,0.3160651922225952,0.5141973906375854,1.5319385927218894
122,209,-6.750004522855209,11.613381385803223,0.7912683486938477,0.42959400480129917,1.1792696430250158
123,21,-7.029798322860754,8.725401878356934,0.7712380886077881,0.678409041652721,1.9999297456840717
124,210,3.0970111930780924,15.419068336486816,1.5479680299758911,0.33414267006174747,1.5708712169215295
125,211,-2.800069994188389,13.436187744140625,1.4360790252685547,0.21405398100023693,1.1344268919177596
126,212,2.4002200955039257,17.59397315979004,1.7603836059570312,0.4188838131155501,1.33187995094001
127,213,-6.872582209044657,12.550110816955566,0.696757435798645,0.5540894826477833,1.2754130194060274
128,214,2.3262679528387373,17.707847595214844,1.6583786010742188,0.42901032494174673,1.0693774016998912
129,215,-8.395567070843386,7.48650598526001,0.554265022277832,0.6569501433264326,1.139253550343615
130,216,-3.4182319481892414,13.49105453491211,1.1983561515808105,0.20684953488349572,1.6084316246751633
131,217,-0.2893304433492361,11.874879837036133,0.8302550315856934,0.6192801532876206,1.1843904207457072
132,218,4.2489227361022035,17.890701293945312,2.0392203330993652,0.2882275485763494,1.0150251990639785
133,219,-8.627623507502145,10.983030319213867,0.5396122932434082,0.5644195976992377,1.110776360908772
134,22,-9.525398345599996,5.572168827056885,0.39194512367248535,0.5142552818273822,1.5382810227233465
135,220,-7.918293143434433,7.19750452041626,0.8091137409210205,0.31958757479073047,1.0048806473128007
136,221,-9.58703394360702,7.721564769744873,0.5121413469314575,0.4057837570869577,1.0406497405721082
137,222,-4.201936534156609,10.877238273620605,0.988427996635437,0.25361250681795033,1.2397043861422115
138,223,-6.495319499661218,9.41822624206543,0.8260297775268555,0.3001484193161755,1.4242250421055223
139,224,2.0829767410728035,15.329073905944824,1.800782561302185,0.6449687556824183,1.2353408509382926
140,225,-4.102800826339113,11.349196434020996,0.8415895700454712,0.5527689878569624,1.2197341199350646
141,226,1.498630026899491,17.035816192626953,1.4986783266067505,0.2504636876499017,2.475818372435498
